dump mydmp all atom 15000 dump.lammpstrj

#Equilibrate (all WCA)
velocity all create 236.51 1337 #Set the temperature to 236.51 K
fix 1 all nvt temp 236.51 236.51 100 #use a nose-hoover thermostat to keep the temperature at 236.51 K
timestep 0.1
thermo 1000
run 10000000
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 1 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12.48
  ghost atom cutoff = 12.48
  binsize = 6.24, bins = 85 85 85
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 5.76 | 5.785 | 7.227 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
    352000   243.90926      6.9333382      1179.2831      4675.3157      0.58731128   
    353000   249.0152       8.1094557      1153.1996      4723.4484      0.83876545   
    354000   241.41028      9.4613833      1166.901       4629.7141      0.49114176   
    355000   237.39959      5.2276156      1172.3231      4573.5299      0.49286959   
    356000   240.79316      6.6139044      1182.494       4633.6318      0.55851644   
    357000   239.08863      6.2182642      1252.5285      4678.8875      0.31415564   
    358000   236.77632      4.4074323      1280.5165      4671.9873      0.19588581   
    359000   231.44653      3.0188541      1283.9237      4597.7637      0.12843701   
    360000   224.63492      4.6449035      1314.6902      4532.7168      0.25448774   
    361000   227.43322      3.8500143      1352.0116      4609.2728     -0.21689853   
    362000   226.90309      3.6836601      1394.9297      4644.441       0.0041695122 
    363000   232.38411      3.7761279      1347.2035      4675.2128     -0.072934404  
    364000   232.11174      6.5461069      1325.4632      4652.3463     -0.2637242    
    365000   232.08741      6.710526       1278.5998      4605.2992     -0.3334541    
    366000   234.87813      5.5680829      1225.1757      4590.6536     -0.077186496  
    367000   239.20649      3.9238469      1226.4949      4652.2455     -0.099127969  
    368000   244.90663      7.3868194      1200.1884      4710.9419     -0.33302541   
    369000   243.69028      7.0029728      1174.6843      4667.6541     -0.42933047   
    370000   242.73954      8.7856791      1136.6049      4617.7573      0.14148304   
    371000   239.44653      5.8473026      1174.3587      4605.4665     -0.19570237   
    372000   244.18429      2.819994       1208.2887      4704.1424     -0.15563332   
    373000   242.98731      1.2363885      1240.7633      4717.9107     -0.192888     
    374000   235.77948      1.8030904      1267.3116      4641.9184      0.050250265  
    375000   231.26613      4.0770102      1299.2486      4611.5662      0.098726954  
    376000   229.30715      7.178423       1350.2531      4637.649       0.044564177  
    377000   232.4623       4.7533069      1369.0234      4699.1283     -0.14760156   
    378000   235.61433      3.4414216      1375.029       4748.9117      0.24894192   
    379000   233.71378      4.3160332      1361.7039      4709.2739      0.086312203  
    380000   232.07061      1.7786649      1302.6974      4624.2247      0.64718201   
    381000   231.78173     -0.37168687     1284.7111      4599.9556      0.19448433   
    382000   238.76495      1.4268201      1229.7256      4646.663       0.2523321    
    383000   242.97953      2.0083512      1230.2881      4708.0962      0.39604185   
    384000   245.75431      6.8083899      1180.0487      4702.3498      0.69044755   
    385000   241.27017      6.9040071      1131.6321      4589.8836      0.59887713   
    386000   240.07751      7.2100877      1159.3561      4600.8527      0.27977898   
    387000   245.06773      3.1151673      1163.8096      4672.5959      0.42868957   
    388000   242.30745      3.9310918      1210.8863      4681.0031      0.57827589   
    389000   238.65483      4.5195898      1227.1801      4645.635       0.41210205   
    390000   234.24702      4.4626164      1238.602       4593.9466     -0.068420382  
    391000   225.65303      4.1560327      1294.3873      4526.489       0.26369846   
    392000   228.64598      6.0143208      1325.5541      4602.3281      0.21570975   
    393000   231.64792      4.7461866      1356.7461      4675.1943      0.18263623   
    394000   231.73786      6.8956285      1357.9753      4679.8595     -0.18588245   
    395000   231.27993      7.9284009      1319.4064      4635.7728     -0.06349786   
    396000   227.38994      6.6811         1321.9573      4581.4304     -0.14371987   
    397000   235.10127      5.5553424      1279.759       4648.4163      0.1881884    
    398000   241.84687      5.3726748      1264.9951      4729.9649     -0.35684943   
    399000   241.52446      4.2561398      1224.1756      4683.4168     -0.094138555  
    400000   241.27428      4.5722821      1176.6651      4632.6437     -0.13176115   
    401000   241.51917      4.5329611      1162.1759      4621.6182     -0.099667078  
    402000   243.72612      4.7528613      1167.1428      4658.3752     -0.10923672   
    403000   248.51933      6.0123676      1190.3905      4751.4489     -0.11983634   
    404000   245.03371      7.0453752      1210.9521      4723.182       0.13087955   
    405000   237.53254      6.7651765      1212.9796      4617.6258     -0.14975452   
    406000   235.39022      6.0709863      1254.412       4627.7183     -0.12314133   
    407000   234.49014      4.362053       1313.6992      4672.421       0.22303092   
    408000   235.99424      3.7772273      1314.9583      4694.6113     -0.12172982   
    409000   229.11801      3.3057387      1343.5142      4624.3319      0.20736521   
    410000   226.81124      4.3643465      1322.6634      4571.5415     -0.026816189  
    411000   232.13792      6.4631772      1309.8327      4637.0073      0.46158887   
    412000   234.62704      5.638052       1339.0963      4701.0525     -0.078152034  
    413000   236.42722      3.8411228      1289.607       4675.5176      0.47820788   
    414000   235.04663      3.1659057      1252.7368      4618.223       0.22545155   
    415000   236.7979       2.6184236      1216.0646      4606.0551      0.63442258   
    416000   244.56223      4.5033574      1180.6939      4683.6374     -0.10432872   
    417000   246.71259      2.8911426      1195.7006      4727.7925      0.68273573   
    418000   245.02717      5.1262791      1167.9692      4678.1865      0.48492383   
    419000   241.87693      4.9079014      1177.4492      4642.3842      0.4776477    
    420000   241.28824      7.4121829      1183.3542      4642.3723      0.068532313  
    421000   241.18251      8.7626391      1215.363       4674.2191      0.33218947   
    422000   242.4355       5.9215857      1258.6182      4732.5571      0.36965554   
    423000   237.37434      4.2950011      1307.8874      4707.8004      0.30013422   
    424000   231.88469      2.9657438      1282.442       4602.4968     -0.12630193   
    425000   229.67539      4.1355979      1316.673       4606.2938      0.095086889  
    426000   230.35152      3.4340505      1365.7626      4664.3539      0.16651198   
    427000   232.57186      4.4411785      1355.6739      4687.034      -0.085571333  
    428000   233.38136      8.088345       1311.6415      4658.2286      0.24990306   
    429000   229.07362      10.132592      1266.6033      4553.6128     -0.36938494   
    430000   230.32157      7.4674864      1252.8768      4555.0731      0.031524373  
    431000   238.43832      4.7364031      1220.5555      4636.1299      0.19507238   
    432000   241.65647      5.0452605      1208.287       4670.2057     -0.10209477   
    433000   242.63331      5.5122521      1199.6328      4675.992      -0.20433603   
    434000   239.31921      4.0054545      1198.9824      4626.427       0.31876712   
    435000   239.58585      1.5124677      1156.4024      4585.1683     -0.094298259  
    436000   239.00604      2.682881       1207.8236      4629.4657     -0.16346159   
    437000   240.99326      4.836739       1265.8489      4718.0719     -0.00049094064
    438000   237.9548       5.9355593      1275.5295      4685.3865      0.25342476   
    439000   231.71132      7.6056963      1305.5965      4627.8111      0.21973248   
    440000   232.15055      4.9680288      1303.279       4629.1391     -0.0048019664 
    441000   229.74959      4.7507466      1363.9915      4655.2889     -0.14709592   
    442000   237.38676      5.0714729      1366.2923      4767.1595      0.18915813   
    443000   237.66125      5.2418641      1336.1983      4741.1623      0.16632318   
    444000   231.9398       2.581135       1349.2123      4669.6707      0.35822134   
    445000   235.31465      4.674757       1267.2407      4638.0697      0.20410569   
    446000   232.89612      5.9396875      1275.0373      4612.5344     -0.015438964  
    447000   239.50888      6.7918185      1243.6254      4676.5696      0.34627071   
    448000   246.14737      6.1122858      1206.6131      4733.8406      0.49778288   
    449000   240.87144      10.508889      1216.7495      4672.9021      0.28017764   
    450000   241.58649      7.5726038      1180.1217      4643.5667      0.12067161   
    451000   240.27644      4.5967622      1205.7228      4647.4518      0.4033551    
    452000   240.57048      5.6201511      1223.6372      4670.5957      0.23370697   
    453000   241.9072       3.7262849      1216.4943      4680.6806      0.34306911   
    454000   234.03162      3.8799702      1272.2197      4623.9003      0.017515558  
    455000   232.28217      4.7031612      1264.3845      4591.8626      0.090041737  
    456000   232.98944      3.6778449      1309.8364      4646.4066      0.035088678  
    457000   233.33422      3.8315017      1365.6141      4707.27       -0.13896033   
    458000   232.73704      5.1630562      1347.9345      4682.3794      0.26718789   
    459000   228.77339      5.9141496      1346.3985      4624.8949     -0.055094852  
    460000   232.16972      2.935902       1301.9231      4626.0253     -0.19286743   
    461000   235.87636      9.853753       1269.8696      4653.9129      0.11961679   
    462000   233.45292      8.5455705      1312.4177      4660.4857     -0.010200857  
    463000   240.08884      6.1865819      1237.1183      4677.7535     -0.0084974316 
    464000   238.05709      6.5391691      1232.8115      4644.7353      0.1755015    
    465000   236.33199      3.3969642      1205.7938      4589.898       0.068881891  
    466000   240.10788      2.5946832      1183.2235      4620.5393      0.18703761   
    467000   243.31381      3.3376346      1206.827       4690.7462     -0.12333925   
    468000   243.81737      5.3606906      1210.3837      4703.5294      0.2476181    
    469000   237.40218      4.4206135      1234.0102      4634.4471      0.27214238   
    470000   229.57054      3.2739092      1256.5201      4543.7794      0.15627176   
    471000   232.15762      5.5929831      1273.5749      4600.1611      0.18342864   
    472000   233.8289       4.0194519      1320.7196      4669.6398      0.30974368   
    473000   234.0532       6.5183462      1340.5836      4695.2113     -0.12131251   
    474000   232.39656      4.5814152      1339.2614      4668.254       0.46884163   
    475000   225.55958      3.9147511      1354.3735      4584.8972      0.30380939   
    476000   229.93725      5.5478899      1301.6288      4596.4078      0.19017641   
    477000   234.99048      5.799531       1317.8251      4685.1416      0.034615686  
    478000   237.35329      5.1945071      1290.4536      4690.9649      0.37200478   
    479000   236.81087      4.2654505      1260.5667      4652.3898      0.41600032   
    480000   236.01661      5.9490279      1233.6439      4615.7886      0.051857754  
    481000   240.70844      6.5415559      1201.5858      4651.4393      0.18585959   
    482000   245.80858      8.2509663      1222.8153      4747.3352      0.52816675   
    483000   245.13665      6.0475113      1204.6413      4717.346       0.11399681   
    484000   240.5446       4.7042683      1219.4517      4665.1241      0.093644665  
    485000   237.50129      7.8716052      1234.8776      4640.1831      0.098931841  
    486000   234.78362      5.246769       1279.6197      4643.4244      0.25625861   
    487000   239.1088       6.2812382      1288.8618      4715.5722     -0.040690079  
    488000   240.64156      5.9373635      1319.01        4767.3025      0.16469813   
    489000   232.43759      8.8319422      1336.7356      4670.5657     -0.12283139   
    490000   229.32172      8.6851323      1335.9672      4625.0783     -0.25627408   
    491000   230.39046      8.656753       1348.554       4652.9249      0.07629822   
    492000   233.88202      4.9384838      1351.0771      4701.6762      0.18502502   
    493000   239.31294      6.9868897      1293.7079      4724.0442     -0.1234035    
    494000   233.52501      4.0746076      1279.1199      4623.7481     -0.28144517   
    495000   235.14754      2.7209479      1233.0086      4599.4934      0.30740243   
    496000   238.29157      7.2229613      1240.1466      4656.1085      0.0037477781 
    497000   243.07842      4.1146579      1218.919       4700.2479      0.011607067  
    498000   241.68434      2.5939211      1218.8229      4678.689       0.093811426  
    499000   240.46418      2.0942476      1210.9225      4652.8345      0.40817491   
    500000   240.69995      2.2475909      1199.8119      4645.25        0.2003631    
    501000   237.34811      3.5092491      1249.7658      4648.5178     -0.026546255  
    502000   238.34335      5.4079479      1264.0987      4678.9862      0.32838837   
    503000   237.28959      4.0108749      1284.9503      4683.3668      0.2163278    
    504000   232.45531      1.8294474      1334.3695      4661.4507      0.22510822   
    505000   232.8611       2.2861992      1314.6126      4647.9553      0.4875554    
    506000   230.80685      4.7552015      1323.1494      4629.5752     -0.072468319  
    507000   232.60497      6.0980991      1324.8146      4658.3053      0.43364707   
    508000   237.57988      5.4043864      1320.7583      4724.7209      0.14211649   
    509000   234.29765      6.2638292      1335.5775      4693.4476      0.56125566   
    510000   235.79163      7.0371799      1240.8927      4620.9073      0.19412191   
    511000   234.44816      5.5398027      1245.4103      4604.7092      0.29040233   
    512000   238.512        4.2791546      1236.8756      4653.0467      0.41354687   
    513000   240.98135      7.1621198      1213.3712      4667.7493      0.15154772   
    514000   240.7848       5.5728653      1218.94        4668.9171      0.33351256   
    515000   240.46969      11.861494      1221.3277      4673.0858      0.23688832   
    516000   241.03542      15.499337      1229.7444      4693.2332      0.25326935   
